simulation_id,is_AG,is_SAG,is_PM,is_BM,ore_density,ore_poisson,ore_shear_m,ore_radius,D10_ore,D50_ore,D90_ore,ore_mass,liner_density,liner_poisson,liner_shear_m,media_density,media_poisson,media_shear_m,media_radius,D10_media,D50_media,D90_media,media_mass,mill_rpm,eff_mill_dia,mm_rf,mo_rf,oo_rf,ml_rf,ol_rf,mm_sf,mo_sf,oo_sf,ml_sf,ol_sf,mm_res,mo_res,oo_res,ml_res,ol_res,n_total_lifters,n_repeat_units,n_lifters_per_unit,leading_face_angle,trailing_face_angle,short_leading_face_angle,short_trailing_face_angle,pct_rotation,shape_k0,shape_k1,shape_k2,shape_k3,shape_k4,shape_k5,shape_k6,shape_k7,shape_k8,shape_k9,shape_k10,shape_k11,shape_k12,shape_k13,shape_k14,shape_k15,shape_k16,shape_k17,shape_k18,shape_k19,shape_k20,shape_k21,shape_k22,shape_k23,shape_k24,shape_k25,shape_k26,shape_k27,shape_k28,shape_k29,shape_k30,shape_k31,shape_k32,shape_k33,shape_k34,shape_k35,shape_k36,shape_k37,shape_k38,shape_k39,shape_k40,shape_k41,shape_k42,shape_k43,shape_k44,shape_k45,shape_k46,shape_k47,shape_k48,shape_k49,cf_max_particle,ke_max_particle,power_total_geometry_kw,critical_speed_fraction,has_short_lifter,face_angle_asymmetry,shape_energy,shape_hf_sharpness,tip_speed,lifter_density,media_load_fraction,has_ore,froude_number,charge_kinetic_head,lifter_strike_freq,power_flux_proxy,specific_impact_energy,rot_sin,rot_cos,media_aspect_ratio,total_charge_mass,media_count_proxy
3,0.0,-0.5590169943749475,0.0,0.5590169943749476,-0.558998411195411,-0.5590169943749473,-0.5590169943749475,-0.5414283877128936,-0.5123475076452675,-0.5409013551969893,-0.5424491365032691,-0.5108487298458779,-0.5590169943749475,0.0,0.22360679774996567,0.22360679774997083,0.22360679774997402,-0.2235389561798745,-0.3225115605127193,-0.73836305825564,0.7140013479566814,-0.10750297585029614,1.0711477377988285,-0.4795469388263921,1.145611922973592,-0.22360679774997919,-0.5590169943749476,-0.5590169943749473,-0.22360679774998113,-0.31399291281137953,0.22360679774997952,-0.5590169943749475,-0.5496127176956337,0.06016464214711811,-0.5590169943749475,5.551115123125783e-17,-0.5590169943749475,-0.5590169943749475,-0.22360679774997816,-0.5590169943749475,2.2308235170274537,1.2413446563671344,1.788854381999832,0.47649409070073195,1.7632292006109405,3.5384920604698267,3.9263540002913024,-1.7148160424389376,-0.8336766226664355,-1.387838604186782,0.3239969304100793,-1.4160664162632453,-1.6397778541872499,-1.2855024362084908,-1.4101278879467725,-1.465638981704934,-1.4330365525565745,-1.5786435414252005,-1.708072468347864,-1.537044543197294,-1.6124254119232608,-1.48802689651262,-1.8919465663513562,-1.7910181604682727,-1.677430434549974,-1.5401600697372657,-2.004856890742007,-1.690609410097741,-1.8703758128245584,-1.7262578473358845,-1.6851752044514852,-1.9958096151184639,-1.8389574330577263,-1.5603804573775124,-2.0237437401743947,-1.8530422558813013,-1.802853283883212,-1.7632986366912176,-1.9216719459501201,-1.9930252975915146,-1.7115475441736099,-1.8342672586776552,-1.6075995379325096,-1.6602403286284535,-1.787647027624085,-1.3707377911532015,-1.622268622175191,-1.623344009776622,-1.5529541635673714,-1.5323102269020714,-1.3348498434601355,-1.588268163462453,-1.4928795738791447,-1.4309124255744057,-1.3742536160046028,-1.4680297930360262,-1.4826153837630165,-1.430760067846205,17306.76432394621,92.72267299716377,418.895105,0.9930825938033857,1.788854381999832,-1.1195907178619864,-0.8923971946661725,-1.7035146975234257,1.3412103193564553,1.7713119375834938,-0.41163079638651767,-0.5590169943749475,1.069817914606019,1.7583465053627314,2.180506983987101,1.3882632036622162,1.0698179146060214,0.0887992043068077,1.4114229349541114,-0.8334015632981248,0.7087904120721321,0.7545713367469681
3,0.0,-0.5590169943749475,0.0,0.5590169943749476,-0.558998411195411,-0.5590169943749473,-0.5590169943749475,-0.5414283877128936,-0.5123475076452675,-0.5409013551969893,-0.5424491365032691,-0.5108487298458779,-0.5590169943749475,0.0,0.22360679774996567,0.22360679774997083,0.22360679774997402,-0.2235389561798745,-0.3225115605127193,-0.73836305825564,0.7140013479566814,-0.10750297585029614,1.0711477377988285,-0.4795469388263921,1.145611922973592,-0.22360679774997919,-0.5590169943749476,-0.5590169943749473,-0.22360679774998113,-0.31399291281137953,0.22360679774997952,-0.5590169943749475,-0.5496127176956337,0.06016464214711811,-0.5590169943749475,5.551115123125783e-17,-0.5590169943749475,-0.5590169943749475,-0.22360679774997816,-0.5590169943749475,2.2308235170274537,1.2413446563671344,1.788854381999832,0.47649409070073195,1.7632292006109405,3.5384920604698267,3.9263540002913024,-1.680173294106838,-0.8336766226664355,-1.387838604186782,0.3239969304100793,-1.4160664162632453,-1.6397778541872499,-1.2855024362084908,-1.4101278879467725,-1.465638981704934,-1.4330365525565745,-1.5786435414252005,-1.708072468347864,-1.537044543197294,-1.6124254119232608,-1.48802689651262,-1.8919465663513562,-1.7910181604682727,-1.677430434549974,-1.5401600697372657,-2.004856890742007,-1.690609410097741,-1.8703758128245584,-1.7262578473358845,-1.6851752044514852,-1.9958096151184639,-1.8389574330577263,-1.5603804573775124,-2.0237437401743947,-1.8530422558813013,-1.802853283883212,-1.7632986366912176,-1.9216719459501201,-1.9930252975915146,-1.7115475441736099,-1.8342672586776552,-1.6075995379325096,-1.6602403286284535,-1.787647027624085,-1.3707377911532015,-1.622268622175191,-1.623344009776622,-1.5529541635673714,-1.5323102269020714,-1.3348498434601355,-1.588268163462453,-1.4928795738791447,-1.4309124255744057,-1.3742536160046028,-1.4680297930360262,-1.4826153837630165,-1.430760067846205,14099.40130834651,101.1607418070503,335.419989,0.9930825938033857,1.788854381999832,-1.1195907178619864,-0.8923971946661725,-1.7035146975234257,1.3412103193564553,1.7713119375834938,-0.41163079638651767,-0.5590169943749475,1.069817914606019,1.7583465053627314,2.180506983987101,1.3882632036622162,1.0698179146060214,0.17724795872271393,1.4030620660286668,-0.8334015632981248,0.7087904120721321,0.7545713367469681
3,0.0,-0.5590169943749475,0.0,0.5590169943749476,-0.558998411195411,-0.5590169943749473,-0.5590169943749475,-0.5414283877128936,-0.5123475076452675,-0.5409013551969893,-0.5424491365032691,-0.5108487298458779,-0.5590169943749475,0.0,0.22360679774996567,0.22360679774997083,0.22360679774997402,-0.2235389561798745,-0.3225115605127193,-0.73836305825564,0.7140013479566814,-0.10750297585029614,1.0711477377988285,-0.4795469388263921,1.145611922973592,-0.22360679774997919,-0.5590169943749476,-0.5590169943749473,-0.22360679774998113,-0.31399291281137953,0.22360679774997952,-0.5590169943749475,-0.5496127176956337,0.06016464214711811,-0.5590169943749475,5.551115123125783e-17,-0.5590169943749475,-0.5590169943749475,-0.22360679774997816,-0.5590169943749475,2.2308235170274537,1.2413446563671344,1.788854381999832,0.47649409070073195,1.7632292006109405,3.5384920604698267,3.9263540002913024,-1.6455305457747382,-0.8336766226664355,-1.387838604186782,0.3239969304100793,-1.4160664162632453,-1.6397778541872499,-1.2855024362084908,-1.4101278879467725,-1.465638981704934,-1.4330365525565745,-1.5786435414252005,-1.708072468347864,-1.537044543197294,-1.6124254119232608,-1.48802689651262,-1.8919465663513562,-1.7910181604682727,-1.677430434549974,-1.5401600697372657,-2.004856890742007,-1.690609410097741,-1.8703758128245584,-1.7262578473358845,-1.6851752044514852,-1.9958096151184639,-1.8389574330577263,-1.5603804573775124,-2.0237437401743947,-1.8530422558813013,-1.802853283883212,-1.7632986366912176,-1.9216719459501201,-1.9930252975915146,-1.7115475441736099,-1.8342672586776552,-1.6075995379325096,-1.6602403286284535,-1.787647027624085,-1.3707377911532015,-1.622268622175191,-1.623344009776622,-1.5529541635673714,-1.5323102269020714,-1.3348498434601355,-1.588268163462453,-1.4928795738791447,-1.4309124255744057,-1.3742536160046028,-1.4680297930360262,-1.4826153837630165,-1.430760067846205,14022.73702970876,91.32932428891948,364.60347,0.9930825938033857,1.788854381999832,-1.1195907178619864,-0.8923971946661725,-1.7035146975234257,1.3412103193564553,1.7713119375834938,-0.41163079638651767,-0.5590169943749475,1.069817914606019,1.7583465053627314,2.180506983987101,1.3882632036622162,1.0698179146060214,0.2649971964224312,1.3891639521266923,-0.8334015632981248,0.7087904120721321,0.7545713367469681
3,0.0,-0.5590169943749475,0.0,0.5590169943749476,-0.558998411195411,-0.5590169943749473,-0.5590169943749475,-0.5414283877128936,-0.5123475076452675,-0.5409013551969893,-0.5424491365032691,-0.5108487298458779,-0.5590169943749475,0.0,0.22360679774996567,0.22360679774997083,0.22360679774997402,-0.2235389561798745,-0.3225115605127193,-0.73836305825564,0.7140013479566814,-0.10750297585029614,1.0711477377988285,-0.4795469388263921,1.145611922973592,-0.22360679774997919,-0.5590169943749476,-0.5590169943749473,-0.22360679774998113,-0.31399291281137953,0.22360679774997952,-0.5590169943749475,-0.5496127176956337,0.06016464214711811,-0.5590169943749475,5.551115123125783e-17,-0.5590169943749475,-0.5590169943749475,-0.22360679774997816,-0.5590169943749475,2.2308235170274537,1.2413446563671344,1.788854381999832,0.47649409070073195,1.7632292006109405,3.5384920604698267,3.9263540002913024,-1.6108877974426383,-0.8336766226664355,-1.387838604186782,0.3239969304100793,-1.4160664162632453,-1.6397778541872499,-1.2855024362084908,-1.4101278879467725,-1.465638981704934,-1.4330365525565745,-1.5786435414252005,-1.708072468347864,-1.537044543197294,-1.6124254119232608,-1.48802689651262,-1.8919465663513562,-1.7910181604682727,-1.677430434549974,-1.5401600697372657,-2.004856890742007,-1.690609410097741,-1.8703758128245584,-1.7262578473358845,-1.6851752044514852,-1.9958096151184639,-1.8389574330577263,-1.5603804573775124,-2.0237437401743947,-1.8530422558813013,-1.802853283883212,-1.7632986366912176,-1.9216719459501201,-1.9930252975915146,-1.7115475441736099,-1.8342672586776552,-1.6075995379325096,-1.6602403286284535,-1.787647027624085,-1.3707377911532015,-1.622268622175191,-1.623344009776622,-1.5529541635673714,-1.5323102269020714,-1.3348498434601355,-1.588268163462453,-1.4928795738791447,-1.4309124255744057,-1.3742536160046028,-1.4680297930360262,-1.4826153837630165,-1.430760067846205,17548.91528782167,91.77891035315028,400.011751,0.9930825938033857,1.788854381999832,-1.1195907178619864,-0.8923971946661725,-1.7035146975234257,1.3412103193564553,1.7713119375834938,-0.41163079638651767,-0.5590169943749475,1.069817914606019,1.7583465053627314,2.180506983987101,1.3882632036622162,1.0698179146060214,0.3517006112535724,1.3697834427543147,-0.8334015632981248,0.7087904120721321,0.7545713367469681
3,0.0,-0.5590169943749475,0.0,0.5590169943749476,-0.558998411195411,-0.5590169943749473,-0.5590169943749475,-0.5414283877128936,-0.5123475076452675,-0.5409013551969893,-0.5424491365032691,-0.5108487298458779,-0.5590169943749475,0.0,0.22360679774996567,0.22360679774997083,0.22360679774997402,-0.2235389561798745,-0.3225115605127193,-0.73836305825564,0.7140013479566814,-0.10750297585029614,1.0711477377988285,-0.4795469388263921,1.145611922973592,-0.22360679774997919,-0.5590169943749476,-0.5590169943749473,-0.22360679774998113,-0.31399291281137953,0.22360679774997952,-0.5590169943749475,-0.5496127176956337,0.06016464214711811,-0.5590169943749475,5.551115123125783e-17,-0.5590169943749475,-0.5590169943749475,-0.22360679774997816,-0.5590169943749475,2.2308235170274537,1.2413446563671344,1.788854381999832,0.47649409070073195,1.7632292006109405,3.5384920604698267,3.9263540002913024,-1.5762450491105386,-0.8336766226664355,-1.387838604186782,0.3239969304100793,-1.4160664162632453,-1.6397778541872499,-1.2855024362084908,-1.4101278879467725,-1.465638981704934,-1.4330365525565745,-1.5786435414252005,-1.708072468347864,-1.537044543197294,-1.6124254119232608,-1.48802689651262,-1.8919465663513562,-1.7910181604682727,-1.677430434549974,-1.5401600697372657,-2.004856890742007,-1.690609410097741,-1.8703758128245584,-1.7262578473358845,-1.6851752044514852,-1.9958096151184639,-1.8389574330577263,-1.5603804573775124,-2.0237437401743947,-1.8530422558813013,-1.802853283883212,-1.7632986366912176,-1.9216719459501201,-1.9930252975915146,-1.7115475441736099,-1.8342672586776552,-1.6075995379325096,-1.6602403286284535,-1.787647027624085,-1.3707377911532015,-1.622268622175191,-1.623344009776622,-1.5529541635673714,-1.5323102269020714,-1.3348498434601355,-1.588268163462453,-1.4928795738791447,-1.4309124255744057,-1.3742536160046028,-1.4680297930360262,-1.4826153837630165,-1.430760067846205,12361.18855840423,96.90747484976296,329.208918,0.9930825938033857,1.788854381999832,-1.1195907178619864,-0.8923971946661725,-1.7035146975234257,1.3412103193564553,1.7713119375834938,-0.41163079638651767,-0.5590169943749475,1.069817914606019,1.7583465053627314,2.180506983987101,1.3882632036622162,1.0698179146060214,0.437016024448821,1.3449970239279145,-0.8334015632981248,0.7087904120721321,0.7545713367469681
3,0.0,-0.5590169943749475,0.0,0.5590169943749476,-0.558998411195411,-0.5590169943749473,-0.5590169943749475,-0.5414283877128936,-0.5123475076452675,-0.5409013551969893,-0.5424491365032691,-0.5108487298458779,-0.5590169943749475,0.0,0.22360679774996567,0.22360679774997083,0.22360679774997402,-0.2235389561798745,-0.3225115605127193,-0.73836305825564,0.7140013479566814,-0.10750297585029614,1.0711477377988285,-0.4795469388263921,1.145611922973592,-0.22360679774997919,-0.5590169943749476,-0.5590169943749473,-0.22360679774998113,-0.31399291281137953,0.22360679774997952,-0.5590169943749475,-0.5496127176956337,0.06016464214711811,-0.5590169943749475,5.551115123125783e-17,-0.5590169943749475,-0.5590169943749475,-0.22360679774997816,-0.5590169943749475,2.2308235170274537,1.2413446563671344,1.788854381999832,0.47649409070073195,1.7632292006109405,3.5384920604698267,3.9263540002913024,-1.541602300778439,-0.8336766226664355,-1.387838604186782,0.3239969304100793,-1.4160664162632453,-1.6397778541872499,-1.2855024362084908,-1.4101278879467725,-1.465638981704934,-1.4330365525565745,-1.5786435414252005,-1.708072468347864,-1.537044543197294,-1.6124254119232608,-1.48802689651262,-1.8919465663513562,-1.7910181604682727,-1.677430434549974,-1.5401600697372657,-2.004856890742007,-1.690609410097741,-1.8703758128245584,-1.7262578473358845,-1.6851752044514852,-1.9958096151184639,-1.8389574330577263,-1.5603804573775124,-2.0237437401743947,-1.8530422558813013,-1.802853283883212,-1.7632986366912176,-1.9216719459501201,-1.9930252975915146,-1.7115475441736099,-1.8342672586776552,-1.6075995379325096,-1.6602403286284535,-1.787647027624085,-1.3707377911532015,-1.622268622175191,-1.623344009776622,-1.5529541635673714,-1.5323102269020714,-1.3348498434601355,-1.588268163462453,-1.4928795738791447,-1.4309124255744057,-1.3742536160046028,-1.4680297930360262,-1.4826153837630165,-1.430760067846205,16695.62008674916,92.60436051861934,400.99118,0.9930825938033857,1.788854381999832,-1.1195907178619864,-0.8923971946661725,-1.7035146975234257,1.3412103193564553,1.7713119375834938,-0.41163079638651767,-0.5590169943749475,1.069817914606019,1.7583465053627314,2.180506983987101,1.3882632036622162,1.0698179146060214,0.5206067350492004,1.3149025163187618,-0.8334015632981248,0.7087904120721321,0.7545713367469681
3,0.0,-0.5590169943749475,0.0,0.5590169943749476,-0.558998411195411,-0.5590169943749473,-0.5590169943749475,-0.5414283877128936,-0.5123475076452675,-0.5409013551969893,-0.5424491365032691,-0.5108487298458779,-0.5590169943749475,0.0,0.22360679774996567,0.22360679774997083,0.22360679774997402,-0.2235389561798745,-0.3225115605127193,-0.73836305825564,0.7140013479566814,-0.10750297585029614,1.0711477377988285,-0.4795469388263921,1.145611922973592,-0.22360679774997919,-0.5590169943749476,-0.5590169943749473,-0.22360679774998113,-0.31399291281137953,0.22360679774997952,-0.5590169943749475,-0.5496127176956337,0.06016464214711811,-0.5590169943749475,5.551115123125783e-17,-0.5590169943749475,-0.5590169943749475,-0.22360679774997816,-0.5590169943749475,2.2308235170274537,1.2413446563671344,1.788854381999832,0.47649409070073195,1.7632292006109405,3.5384920604698267,3.9263540002913024,-1.5069595524463393,-0.8336766226664355,-1.387838604186782,0.3239969304100793,-1.4160664162632453,-1.6397778541872499,-1.2855024362084908,-1.4101278879467725,-1.465638981704934,-1.4330365525565745,-1.5786435414252005,-1.708072468347864,-1.537044543197294,-1.6124254119232608,-1.48802689651262,-1.8919465663513562,-1.7910181604682727,-1.677430434549974,-1.5401600697372657,-2.004856890742007,-1.690609410097741,-1.8703758128245584,-1.7262578473358845,-1.6851752044514852,-1.9958096151184639,-1.8389574330577263,-1.5603804573775124,-2.0237437401743947,-1.8530422558813013,-1.802853283883212,-1.7632986366912176,-1.9216719459501201,-1.9930252975915146,-1.7115475441736099,-1.8342672586776552,-1.6075995379325096,-1.6602403286284535,-1.787647027624085,-1.3707377911532015,-1.622268622175191,-1.623344009776622,-1.5529541635673714,-1.5323102269020714,-1.3348498434601355,-1.588268163462453,-1.4928795738791447,-1.4309124255744057,-1.3742536160046028,-1.4680297930360262,-1.4826153837630165,-1.430760067846205,13892.82012955104,94.46827265721598,357.286115,0.9930825938033857,1.788854381999832,-1.1195907178619864,-0.8923971946661725,-1.7035146975234257,1.3412103193564553,1.7713119375834938,-0.41163079638651767,-0.5590169943749475,1.069817914606019,1.7583465053627314,2.180506983987101,1.3882632036622162,1.0698179146060214,0.6021428487089341,1.279618689199517,-0.8334015632981248,0.7087904120721321,0.7545713367469681
3,0.0,-0.5590169943749475,0.0,0.5590169943749476,-0.558998411195411,-0.5590169943749473,-0.5590169943749475,-0.5414283877128936,-0.5123475076452675,-0.5409013551969893,-0.5424491365032691,-0.5108487298458779,-0.5590169943749475,0.0,0.22360679774996567,0.22360679774997083,0.22360679774997402,-0.2235389561798745,-0.3225115605127193,-0.73836305825564,0.7140013479566814,-0.10750297585029614,1.0711477377988285,-0.4795469388263921,1.145611922973592,-0.22360679774997919,-0.5590169943749476,-0.5590169943749473,-0.22360679774998113,-0.31399291281137953,0.22360679774997952,-0.5590169943749475,-0.5496127176956337,0.06016464214711811,-0.5590169943749475,5.551115123125783e-17,-0.5590169943749475,-0.5590169943749475,-0.22360679774997816,-0.5590169943749475,2.2308235170274537,1.2413446563671344,1.788854381999832,0.47649409070073195,1.7632292006109405,3.5384920604698267,3.9263540002913024,-1.4723168041142394,-0.8336766226664355,-1.387838604186782,0.3239969304100793,-1.4160664162632453,-1.6397778541872499,-1.2855024362084908,-1.4101278879467725,-1.465638981704934,-1.4330365525565745,-1.5786435414252005,-1.708072468347864,-1.537044543197294,-1.6124254119232608,-1.48802689651262,-1.8919465663513562,-1.7910181604682727,-1.677430434549974,-1.5401600697372657,-2.004856890742007,-1.690609410097741,-1.8703758128245584,-1.7262578473358845,-1.6851752044514852,-1.9958096151184639,-1.8389574330577263,-1.5603804573775124,-2.0237437401743947,-1.8530422558813013,-1.802853283883212,-1.7632986366912176,-1.9216719459501201,-1.9930252975915146,-1.7115475441736099,-1.8342672586776552,-1.6075995379325096,-1.6602403286284535,-1.787647027624085,-1.3707377911532015,-1.622268622175191,-1.623344009776622,-1.5529541635673714,-1.5323102269020714,-1.3348498434601355,-1.588268163462453,-1.4928795738791447,-1.4309124255744057,-1.3742536160046028,-1.4680297930360262,-1.4826153837630165,-1.430760067846205,11418.34776991314,94.24702699072058,340.173725,0.9930825938033857,1.788854381999832,-1.1195907178619864,-0.8923971946661725,-1.7035146975234257,1.3412103193564553,1.7713119375834938,-0.41163079638651767,-0.5590169943749475,1.069817914606019,1.7583465053627314,2.180506983987101,1.3882632036622162,1.0698179146060214,0.6813025796377138,1.2392847917161722,-0.8334015632981248,0.7087904120721321,0.7545713367469681
3,0.0,-0.5590169943749475,0.0,0.5590169943749476,-0.558998411195411,-0.5590169943749473,-0.5590169943749475,-0.5414283877128936,-0.5123475076452675,-0.5409013551969893,-0.5424491365032691,-0.5108487298458779,-0.5590169943749475,0.0,0.22360679774996567,0.22360679774997083,0.22360679774997402,-0.2235389561798745,-0.3225115605127193,-0.73836305825564,0.7140013479566814,-0.10750297585029614,1.0711477377988285,-0.4795469388263921,1.145611922973592,-0.22360679774997919,-0.5590169943749476,-0.5590169943749473,-0.22360679774998113,-0.31399291281137953,0.22360679774997952,-0.5590169943749475,-0.5496127176956337,0.06016464214711811,-0.5590169943749475,5.551115123125783e-17,-0.5590169943749475,-0.5590169943749475,-0.22360679774997816,-0.5590169943749475,2.2308235170274537,1.2413446563671344,1.788854381999832,0.47649409070073195,1.7632292006109405,3.5384920604698267,3.9263540002913024,-1.4376740557821397,-0.8336766226664355,-1.387838604186782,0.3239969304100793,-1.4160664162632453,-1.6397778541872499,-1.2855024362084908,-1.4101278879467725,-1.465638981704934,-1.4330365525565745,-1.5786435414252005,-1.708072468347864,-1.537044543197294,-1.6124254119232608,-1.48802689651262,-1.8919465663513562,-1.7910181604682727,-1.677430434549974,-1.5401600697372657,-2.004856890742007,-1.690609410097741,-1.8703758128245584,-1.7262578473358845,-1.6851752044514852,-1.9958096151184639,-1.8389574330577263,-1.5603804573775124,-2.0237437401743947,-1.8530422558813013,-1.802853283883212,-1.7632986366912176,-1.9216719459501201,-1.9930252975915146,-1.7115475441736099,-1.8342672586776552,-1.6075995379325096,-1.6602403286284535,-1.787647027624085,-1.3707377911532015,-1.622268622175191,-1.623344009776622,-1.5529541635673714,-1.5323102269020714,-1.3348498434601355,-1.588268163462453,-1.4928795738791447,-1.4309124255744057,-1.3742536160046028,-1.4680297930360262,-1.4826153837630165,-1.430760067846205,12172.74959510692,88.14334919928699,339.656058,0.9930825938033857,1.788854381999832,-1.1195907178619864,-0.8923971946661725,-1.7035146975234257,1.3412103193564553,1.7713119375834938,-0.41163079638651767,-0.5590169943749475,1.069817914606019,1.7583465053627314,2.180506983987101,1.3882632036622162,1.0698179146060214,0.7577735205422048,1.19406000333529,-0.8334015632981248,0.7087904120721321,0.7545713367469681
3,0.0,-0.5590169943749475,0.0,0.5590169943749476,-0.558998411195411,-0.5590169943749473,-0.5590169943749475,-0.5414283877128936,-0.5123475076452675,-0.5409013551969893,-0.5424491365032691,-0.5108487298458779,-0.5590169943749475,0.0,0.22360679774996567,0.22360679774997083,0.22360679774997402,-0.2235389561798745,-0.3225115605127193,-0.73836305825564,0.7140013479566814,-0.10750297585029614,1.0711477377988285,-0.4795469388263921,1.145611922973592,-0.22360679774997919,-0.5590169943749476,-0.5590169943749473,-0.22360679774998113,-0.31399291281137953,0.22360679774997952,-0.5590169943749475,-0.5496127176956337,0.06016464214711811,-0.5590169943749475,5.551115123125783e-17,-0.5590169943749475,-0.5590169943749475,-0.22360679774997816,-0.5590169943749475,2.2308235170274537,1.2413446563671344,1.788854381999832,0.47649409070073195,1.7632292006109405,3.5384920604698267,3.9263540002913024,-1.40303130745004,-0.8336766226664355,-1.387838604186782,0.3239969304100793,-1.4160664162632453,-1.6397778541872499,-1.2855024362084908,-1.4101278879467725,-1.465638981704934,-1.4330365525565745,-1.5786435414252005,-1.708072468347864,-1.537044543197294,-1.6124254119232608,-1.48802689651262,-1.8919465663513562,-1.7910181604682727,-1.677430434549974,-1.5401600697372657,-2.004856890742007,-1.690609410097741,-1.8703758128245584,-1.7262578473358845,-1.6851752044514852,-1.9958096151184639,-1.8389574330577263,-1.5603804573775124,-2.0237437401743947,-1.8530422558813013,-1.802853283883212,-1.7632986366912176,-1.9216719459501201,-1.9930252975915146,-1.7115475441736099,-1.8342672586776552,-1.6075995379325096,-1.6602403286284535,-1.787647027624085,-1.3707377911532015,-1.622268622175191,-1.623344009776622,-1.5529541635673714,-1.5323102269020714,-1.3348498434601355,-1.588268163462453,-1.4928795738791447,-1.4309124255744057,-1.3742536160046028,-1.4680297930360262,-1.4826153837630165,-1.430760067846205,14912.8472594949,95.82399907091454,283.371914,0.9930825938033857,1.788854381999832,-1.1195907178619864,-0.8923971946661725,-1.7035146975234257,1.3412103193564553,1.7713119375834938,-0.41163079638651767,-0.5590169943749475,1.069817914606019,1.7583465053627314,2.180506983987101,1.3882632036622162,1.0698179146060214,0.8312538755549068,1.1441228056353685,-0.8334015632981248,0.7087904120721321,0.7545713367469681
