angle_deg,r_inner_mm,r_outer_mm,thickness_mm,protrusion_mm
0.010986328125,3539.0001352825093,3729.0,189.9998647174907,189.9998647174948
0.032958984375,3539.0005531809757,3729.0000000000005,189.9994468190248,189.99944681902844
0.054931640625,3539.001253761655,3729.0,189.99874623834512,189.9987462383492
0.076904296875,3539.003502968914,3729.0,189.99649703108616,189.99649703109026
0.098876953125,3539.0050515949547,3728.9999999999995,189.99494840504485,189.9949484050494
0.12084960937499999,3539.0068829021316,3729.0000000000005,189.9931170978689,189.99311709787253
0.142822265625,3539.0113935580675,3729.0,189.98860644193246,189.98860644193655
0.164794921875,3539.014072905746,3729.0,189.98592709425384,189.98592709425793
0.186767578125,3539.0170349323985,3729.0,189.98296506760153,189.98296506760562
0.208740234375,3539.0238070197174,3729.0,189.97619298028258,189.97619298028667
0.230712890625,3539.0276170787615,3729.0000000000005,189.97238292123893,189.97238292124257
0.252685546875,3539.031709813533,3729.0,189.96829018646713,189.96829018647122
0.274658203125,3539.040743306271,3729.0,189.959256693729,189.9592566937331
0.296630859375,3539.0456840620723,3729.0000000000005,189.9543159379282,189.95431593793182
0.318603515625,3539.05641358662,3729.0000000000005,189.94358641338067,189.9435864133843
0.340576171875,3539.0622023527962,3729.0000000000005,189.9377976472042,189.93779764720784
0.362548828125,3539.068273786412,3729.0000000000005,189.93172621358826,189.9317262135919
0.384521484375,3539.0812646500813,3729.0,189.91873534991873,189.91873534992283
0.406494140625,3539.0881840770207,3729.0,189.91181592297926,189.91181592298335
0.428466796875,3539.0953861651765,3729.0000000000005,189.90461383482398,189.90461383482761
0.45043945312500006,3539.1106383181627,3729.0000000000005,189.88936168183773,189.88936168184136
0.472412109375,3539.11868837934,3729.0000000000005,189.88131162066065,189.8813116206643
0.4943847656249999,3539.1270210944235,3728.9999999999995,189.87297890557602,189.87297890558057
0.516357421875,3539.1445344782574,3729.0,189.85546552174264,189.85546552174674
0.538330078125,3539.153715142811,3729.0000000000005,189.8462848571894,189.84628485719304
0.5603027343750001,3539.163178452879,3729.0,189.83682154712096,189.83682154712506
0.582275390625,3539.1829530004234,3728.9999999999995,189.81704699957618,189.81704699958073
0.6042480468749999,3539.193264233161,3729.0000000000005,189.80673576683967,189.8067357668433
0.6262207031250001,3539.2147346042148,3729.0000000000005,189.7852653957857,189.78526539578934
0.648193359375,3539.2258937373886,3728.9999999999995,189.77410626261099,189.77410626261553
0.6701660156249999,3539.2373354987844,3728.9999999999995,189.7626645012151,189.76266450121966
0.692138671875,3539.2610668952098,3729.0000000000005,189.7389331047907,189.73893310479434
0.714111328125,3539.2733565245544,3729.0000000000005,189.72664347544605,189.7266434754497
0.7360839843750001,3539.2859287707515,3729.0,189.71407122924847,189.71407122925257
0.758056640625,3539.311921101586,3728.9999999999995,189.68807889841355,189.6880788984181
0.7800292968749999,3539.3253411799974,3729.0000000000005,189.67465882000306,189.6746588200067
0.8020019531250001,3539.339043862808,3729.0000000000005,189.66095613719244,189.66095613719608
0.823974609375,3539.3672970284297,3729.0,189.63270297157032,189.63270297157442
