angle_deg,r_inner_mm,r_outer_mm,thickness_mm,protrusion_mm
0.010986328125,2636.3028481218507,2743.9999999980796,107.69715187622887,107.69715187623115
0.032958984375,2636.2017277470395,2743.9999999980796,107.79827225104009,107.79827225104236
0.054931640625,2636.131580887093,2743.99999999808,107.8684191109869,107.86841911098873
0.076904296875,2636.0618119633714,2743.99999999808,107.93818803470867,107.93818803471049
0.098876953125,2635.9924210058834,2743.9999999980805,108.00757899219707,108.00757899219843
0.12084960937499999,2635.92340804448,2743.99999999808,108.0765919536002,108.07659195360202
0.142822265625,2635.8547731088506,2743.9999999980805,108.14522688922989,108.14522688923125
0.164794921875,2635.7865162285266,2743.9999999980796,108.21348376955302,108.2134837695553
0.186767578125,2635.7190889296576,2743.99999999808,108.28091106842248,108.2809110684243
0.208740234375,2635.652683013248,2743.99999999808,108.3473169848321,108.34731698483392
0.230712890625,2635.586655295022,2743.99999999808,108.4133447030581,108.41334470305992
0.252685546875,2635.5210058034045,2743.9999999980805,108.47899419467603,108.4789941946774
0.274658203125,2635.3908416128947,2743.99999999808,108.60915838518531,108.60915838518713
0.296630859375,2635.326326970053,2743.99999999808,108.67367302802722,108.67367302802904
0.318603515625,2635.2639662783013,2743.9999999980796,108.73603371977833,108.73603371978061
0.340576171875,2635.2025518849,2743.99999999808,108.79744811318005,108.79744811318187
0.362548828125,2635.141515995688,2743.9999999980805,108.85848400239229,108.85848400239365
0.384521484375,2635.080858636967,2743.99999999808,108.9191413611129,108.91914136111473
0.406494140625,2635.020579834878,2743.99999999808,108.97942016320212,108.97942016320394
0.428466796875,2634.960679615401,2743.9999999980805,109.0393203826793,109.03932038268067
0.45043945312500006,2634.901158004356,2743.99999999808,109.09884199372391,109.09884199372573
0.472412109375,2634.8657136241386,2743.99999999808,109.13428637394145,109.13428637394327
0.4943847656249999,2634.846642320127,2743.99999999808,109.15335767795295,109.15335767795477
0.516357421875,2634.8279508587984,2743.99999999808,109.17204913928163,109.17204913928344
0.538330078125,2634.809639248236,2743.9999999980805,109.19036074984433,109.1903607498457
0.5603027343750001,2634.791707496359,2743.99999999808,109.20829250172119,109.20829250172301
0.582275390625,2634.774155610925,2743.9999999980805,109.22584438715558,109.22584438715694
0.6042480468749999,2634.751418381015,2743.99999999808,109.24858161706516,109.24858161706698
0.6262207031250001,2634.7028122741826,2743.9999999980805,109.29718772389788,109.29718772389924
0.648193359375,2634.6545852763556,2743.9999999980805,109.34541472172486,109.34541472172623
0.6701660156249999,2634.6067374083523,2743.99999999808,109.39326258972778,109.3932625897296
0.692138671875,2634.5592686908294,2743.9999999980805,109.4407313072511,109.44073130725246
0.714111328125,2634.5121791442816,2743.9999999980805,109.4878208537989,109.48782085380026
0.7360839843750001,2634.4654687890416,2743.99999999808,109.5345312090385,109.53453120904032
0.758056640625,2634.4191376452795,2743.9999999980796,109.58086235280007,109.58086235280234
0.7800292968749999,2634.383519316057,2743.9999999980805,109.6164806820234,109.61648068202476
0.8020019531250001,2634.3491951002097,2743.9999999980805,109.65080489787078,109.65080489787215
0.823974609375,2634.315250491807,2743.99999999808,109.68474950627296,109.68474950627478
0.8459472656249999,2634.281685505523,2743.99999999808,109.71831449255706,109.71831449255887
0.867919921875,2634.2485001558684,2743.99999999808,109.75149984221162,109.75149984221343
0.889892578125,2634.2156944571925,2743.99999999808,109.78430554088754,109.78430554088936
0.9118652343750001,2634.200514078756,2743.99999999808,109.79948591932407,109.79948591932589
0.933837890625,2634.1975409748475,2743.99999999808,109.80245902323259,109.8024590232344
0.9558105468749999,2634.194947939617,2743.9999999980805,109.80505205846339,109.80505205846475
0.9777832031249999,2634.1927349741873,2743.9999999980805,109.80726502389325,109.80726502389462
0.999755859375,2634.190902079516,2743.9999999980805,109.80909791856448,109.80909791856584
1.021728515625,2634.189449256397,2743.9999999980805,109.81055074168353,109.81055074168489
1.043701171875,2634.1953828957844,2743.9999999980805,109.8046171022961,109.80461710229747
1.065673828125,2634.2177051196354,2743.9999999980805,109.7822948784451,109.78229487844646
1.0876464843749998,2634.240407219806,2743.9999999980796,109.7595927782736,109.75959277827587
1.109619140625,2634.2634891864736,2743.9999999980805,109.73651081160688,109.73651081160824
1.1315917968750002,2634.286951009655,2743.99999999808,109.71304898842527,109.71304898842709
1.153564453125,2634.310792679199,2743.9999999980805,109.68920731888147,109.68920731888284
1.175537109375,2634.3350141847936,2743.99999999808,109.66498581328642,109.66498581328824
1.197509765625,2634.3592113113464,2743.9999999980805,109.64078868673414,109.6407886867355
1.219482421875,2634.3422543922566,2743.9999999980805,109.65774560582395,109.65774560582531
1.241455078125,2634.325677417189,2743.9999999980805,109.67432258089138,109.67432258089275
1.263427734375,2634.3094803933172,2743.99999999808,109.69051960476281,109.69051960476463
1.285400390625,2634.293663327648,2743.9999999980805,109.70633667043239,109.70633667043376
1.307373046875,2634.2782262270275,2743.9999999980805,109.721773771053,109.72177377105436
1.3293457031249998,2634.263169098134,2743.99999999808,109.7368308999462,109.73683089994802
