angle_deg,r_inner_mm,r_outer_mm,thickness_mm,protrusion_mm
0.010986328125,3766.7580663866065,3944.0,177.24193361339348,177.2419336133953
0.032958984375,3764.089967117303,3944.0,179.91003288269712,179.91003288269894
0.054931640625,3761.422369301129,3944.0000000000005,182.57763069887142,182.57763069887278
0.076904296875,3758.755274005733,3944.0000000000005,185.24472599426736,185.24472599426872
0.098876953125,3756.088682301593,3944.0000000000005,187.9113176984074,187.91131769840877
0.12084960937499999,3753.4225952620272,3944.0000000000005,190.5774047379732,190.57740473797458
0.142822265625,3750.757013963203,3944.0000000000005,193.24298603679745,193.2429860367988
0.164794921875,3747.2036941379806,3944.0000000000005,196.79630586201984,196.7963058620212
0.186767578125,3744.5392971020415,3944.0000000000005,199.46070289795898,199.46070289796035
0.208740234375,3741.875409414747,3943.9999999999995,202.12459058525246,202.12459058525474
0.230712890625,3739.212032164708,3944.0,204.78796783529197,204.78796783529378
0.252685546875,3736.5491664434285,3944.0000000000005,207.45083355657198,207.45083355657334
0.274658203125,3733.886813345317,3944.000000000001,210.1131866546839,210.1131866546848
0.296630859375,3731.224973967695,3944.0000000000005,212.7750260323055,212.77502603230687
0.318603515625,3728.563649410804,3944.0000000000005,215.43635058919654,215.4363505891979
0.340576171875,3725.9028407778183,3944.0000000000005,218.0971592221822,218.09715922218356
0.362548828125,3723.2425491748486,3944.0000000000005,220.75745082515186,220.75745082515323
0.384521484375,3719.6962998904587,3944.0,224.3037001095413,224.30370010954312
0.406494140625,3717.037219008989,3944.0000000000005,226.96278099101164,226.962780991013
0.428466796875,3714.3786588659204,3944.0,229.62134113407956,229.62134113408138
0.45043945312500006,3711.7206205802067,3944.0000000000005,232.2793794197937,232.27937941979508
0.472412109375,3709.0631052737904,3944.0000000000005,234.93689472621008,234.93689472621145
0.4943847656249999,3706.406114071609,3944.0000000000005,237.5938859283915,237.59388592839287
0.516357421875,3703.7496481016055,3943.9999999999995,240.250351898394,240.25035189839627
0.538330078125,3701.0937084947386,3944.0000000000005,242.90629150526183,242.9062915052632
0.5603027343750001,3698.4382963849916,3944.0000000000005,245.5617036150088,245.56170361501017
0.582275390625,3695.7834129093817,3944.0,248.2165870906183,248.21658709062012
0.6042480468749999,3693.1290592079667,3943.9999999999995,250.8709407920328,250.87094079203507
0.6262207031250001,3690.4752364238593,3944.0000000000005,253.52476357614114,253.5247635761425
0.648193359375,3687.821945703232,3943.9999999999995,256.17805429676764,256.1780542967699
0.6701660156249999,3685.169188195328,3944.0000000000005,258.8308118046725,258.8308118046739
0.692138671875,3682.5169650524713,3944.0000000000005,261.4830349475292,261.48303494753054
0.714111328125,3679.8652774300754,3944.0,264.13472256992463,264.13472256992645
0.7360839843750001,3677.214126486653,3943.9999999999995,266.78587351334636,266.78587351334863
0.758056640625,3674.563513383826,3944.0000000000005,269.43648661617453,269.4364866161759
0.7800292968749999,3671.9134392863325,3944.0000000000005,272.08656071366795,272.0865607136693
0.8020019531250001,3669.26390536204,3943.9999999999995,274.73609463795947,274.73609463796174
0.823974609375,3666.6149127819535,3944.0000000000005,277.3850872180469,277.3850872180483
0.8459472656249999,3663.9664627202233,3943.9999999999995,280.0335372797763,280.03353727977856
0.867919921875,3661.3185563541565,3944.0000000000005,282.68144364584396,282.6814436458453
0.889892578125,3658.6711948642283,3944.0,285.32880513577174,285.32880513577356
0.9118652343750001,3656.0243794340877,3943.9999999999995,287.97562056591187,287.97562056591414
0.933837890625,3653.37811125057,3944.0,290.6218887494301,290.62188874943195
0.9558105468749999,3650.732391503706,3944.0000000000005,293.26760849629454,293.2676084962959
0.9777832031249999,3648.087221386732,3944.0000000000005,295.91277861326853,295.9127786132699
0.999755859375,3645.4426020960987,3944.000000000001,298.55739790390226,298.55739790390317
1.021728515625,3642.798534831483,3944.0,301.2014651685172,301.201465168519
1.043701171875,3640.1550207957944,3944.0000000000005,303.8449792042061,303.84497920420745
1.065673828125,3637.5120611951893,3943.9999999999995,306.48793880481026,306.48793880481253
1.0876464843749998,3634.869657239078,3944.0,309.13034276092185,309.13034276092367
1.109619140625,3632.227810140135,3944.0,311.7721898598652,311.772189859867
1.1315917968750002,3629.5865211143096,3944.0,314.41347888569044,314.41347888569226
1.153564453125,3626.945791380837,3943.9999999999995,317.05420861916264,317.0542086191649
