angle_deg,r_inner_mm,r_outer_mm,thickness_mm,protrusion_mm
0.010986328125,3503.003067940602,3671.458044177269,168.45497623666733,225.99693205940184
0.032958984375,3503.003717571676,3671.458511058843,168.45479348716708,225.9962824283275
0.054931640625,3503.004471254911,3671.460263202288,168.45579194737684,225.99552874509254
0.076904296875,3503.005510849721,3671.461548463768,168.4560376140471,225.9944891502828
0.098876953125,3503.00844777298,3671.463106518058,168.45465874507772,225.99155222702348
0.12084960937499999,3503.0103451007094,3671.4670410036174,168.456695902908,225.98965489929424
0.142822265625,3503.0125283385764,3671.4694174340098,168.45688909543333,225.9874716614272
0.164794921875,3503.017752542514,3671.474988667372,168.45723612485835,225.98224745748985
0.186767578125,3503.0207935073054,3671.4781834691003,168.4573899617949,225.97920649269827
0.208740234375,3503.0241203796754,3671.4816510599303,168.45753068025488,225.97587962032821
0.230712890625,3503.031631843825,3671.4894046057434,168.45777276191848,225.9683681561787
0.252685546875,3503.035816433765,3714.507157267659,211.47134083389392,225.96418356623872
0.274658203125,3503.040286927605,3717.302398940402,214.26211201279693,225.9597130723987
0.296630859375,3503.05008562254,3718.8144708808645,215.76438525832464,225.94991437746376
0.318603515625,3503.055413821234,3719.8988639171002,216.84345009586605,225.94458617876944
0.340576171875,3503.0610279190314,3720.251720249089,217.19069233005757,225.93897208097223
0.362548828125,3503.0731138063647,3720.543091880442,217.46997807407706,225.9268861936389
0.384521484375,3503.0795855929414,3720.548663982361,217.4690783894198,225.92041440706225
0.406494140625,3503.093386843992,3720.5606157414436,217.4672288974516,225.90661315601164
0.428466796875,3503.100716305088,3720.566995396013,217.46627909092513,225.89928369491554
0.45043945312500006,3503.108331654194,3720.573644232107,217.4653125779132,225.89166834580965
0.472412109375,3503.12442000891,3720.587749443041,217.46332943413108,225.87557999109367
0.4943847656249999,3503.1328930105815,3720.587873627785,217.45498061720355,225.86710698942215
0.516357421875,3503.141651892385,3720.536760087409,217.39510819502402,225.85834810761844
0.538330078125,3503.1600272877454,3720.2595865745175,217.0995592867721,225.83997271225826
0.5603027343750001,3503.1696437968026,3720.0344739484735,216.86483015167096,225.83035620320106
0.582275390625,3503.1795461769952,3719.4150422492335,216.23549607223822,225.8204538230084
0.6042480468749999,3503.2002085410218,3719.0228414644153,215.82263292339348,225.79979145898187
0.6262207031250001,3503.2109685197966,3718.0801744312794,214.86920591148282,225.7890314802071
0.648193359375,3503.2220143595905,3717.532934884569,214.31092052497843,225.77798564041314
0.6701660156249999,3503.244963611351,3716.296009002308,213.05104539095692,225.75503638865257
0.692138671875,3503.2568670176997,3714.8835436690038,211.62667665130402,225.7431329823039
0.714111328125,3503.2690562738317,3714.2546729635455,210.98561668971388,225.73094372617197
0.7360839843750001,3503.2942923234423,3729.0000000000005,225.70570767655818,225.70570767656136
0.758056640625,3503.3073391107428,3729.0,225.69266088925724,225.69266088926088
0.7800292968749999,3503.3206717354724,3729.0,225.6793282645276,225.67932826453125
0.8020019531250001,3503.3481944840964,3728.9999999999995,225.6518055159031,225.6518055159072
0.823974609375,3503.3623846012533,3729.0000000000005,225.63761539874713,225.6376153987503
0.8459472656249999,3503.3768605423666,3729.0000000000005,225.6231394576339,225.62313945763708
0.867919921875,3503.4066698822185,3729.0000000000005,225.593330117782,225.59333011778517
0.889892578125,3503.422003273661,3729.0,225.57799672633882,225.57799672634246
0.9118652343750001,3503.4376224744683,3729.0000000000005,225.56237752553216,225.56237752553534
0.933837890625,3503.4697182888162,3729.0,225.53028171118376,225.5302817111874
0.9558105468749999,3503.4861948945013,3728.9999999999995,225.51380510549825,225.51380510550234
0.9777832031249999,3503.502957293841,3729.0,225.49704270615894,225.49704270616257
0.999755859375,3503.537339457007,3728.9999999999995,225.46266054299258,225.46266054299667
1.021728515625,3503.554959212419,3729.0000000000005,225.44504078758155,225.44504078758473
1.043701171875,3503.5728647446576,3729.0000000000005,225.42713525534282,225.427135255346
1.065673828125,3503.609533122022,3729.0,225.39046687797781,225.39046687798145
1.0876464843749998,3503.6282959581745,3729.0,225.37170404182552,225.37170404182916
