angle_deg,r_inner_mm,r_outer_mm,thickness_mm,protrusion_mm
0.010986328125,3548.457845895815,3735.0,186.5421541041851,186.542154104186
0.032958984375,3548.4584322548094,3735.0,186.5415677451906,186.54156774519151
0.054931640625,3548.459148156045,3735.0,186.5408518439549,186.5408518439558
0.076904296875,3548.46142540114,3735.0,186.53857459886012,186.53857459886103
0.098876953125,3548.462986744457,3735.0,186.53701325554312,186.53701325554403
0.12084960937499999,3548.464829901146,3734.9999999999995,186.53517009885354,186.5351700988549
0.142822265625,3548.469361652819,3735.0000000000005,186.5306383471816,186.53063834718205
0.164794921875,3548.4720502467226,3735.0000000000005,186.52794975327788,186.52794975327834
0.186767578125,3548.4750206518397,3735.0,186.5249793481603,186.5249793481612
0.208740234375,3548.481806892815,3735.0,186.5181931071852,186.5181931071861
0.230712890625,3548.485622727056,3735.0,186.51437727294388,186.51437727294478
0.252685546875,3548.489720369277,3734.9999999999995,186.51027963072238,186.51027963072374
0.274658203125,3548.4987610736857,3735.0000000000005,186.50123892631473,186.50123892631518
0.296630859375,3548.503704133719,3735.0,186.4962958662809,186.4962958662818
0.318603515625,3548.514435663556,3735.0000000000005,186.48556433644444,186.4855643364449
0.340576171875,3548.520224130803,3735.0,186.47977586919706,186.47977586919797
0.362548828125,3548.5262943977864,3735.0000000000005,186.47370560221407,186.47370560221452
0.384521484375,3548.539280325108,3735.0,186.46071967489206,186.46071967489297
0.406494140625,3548.546195982353,3735.0000000000005,186.4538040176476,186.45380401764805
0.428466796875,3548.553393433146,3734.9999999999995,186.44660656685346,186.44660656685483
0.45043945312500006,3548.5686337084526,3735.0000000000005,186.43136629154787,186.43136629154833
0.472412109375,3548.576676529335,3735.0,186.42332347066485,186.42332347066576
0.4943847656249999,3548.5850011365046,3734.9999999999995,186.41499886349493,186.4149988634963
0.516357421875,3548.6024957017053,3735.0,186.39750429829473,186.39750429829564
0.538330078125,3548.611665655569,3735.0,186.38833434443086,186.38833434443177
0.5603027343750001,3548.6211173873844,3735.0,186.3788826126156,186.3788826126165
0.582275390625,3548.640866175799,3735.0,186.35913382420085,186.35913382420176
0.6042480468749999,3548.6511632276934,3735.0000000000005,186.3488367723071,186.34883677230755
0.6262207031250001,3548.6726026345914,3735.0,186.32739736540861,186.32739736540952
0.648193359375,3548.683744984489,3735.0,186.31625501551116,186.31625501551207
0.6701660156249999,3548.6951690951682,3735.0,186.30483090483176,186.30483090483267
0.692138671875,3548.718862587922,3735.0000000000005,186.28113741207835,186.2811374120788
0.714111328125,3548.731131964353,3735.0000000000005,186.2688680356473,186.26886803564776
0.7360839843750001,3548.74368309028,3735.0,186.25631690972023,186.25631690972114
0.758056640625,3548.769630578593,3735.0000000000005,186.23036942140743,186.2303694214079
0.7800292968749999,3548.7830269348,3735.0,186.2169730651999,186.21697306520082
0.8020019531250001,3548.7967050281422,3734.9999999999995,186.2032949718573,186.20329497185867
0.823974609375,3548.824906413134,3735.0,186.17509358686584,186.17509358686675
0.8459472656249999,3548.839429698067,3735.0000000000005,186.1605703019336,186.16057030193406
0.867919921875,3548.8693214355135,3735.0000000000005,186.13067856448697,186.13067856448743
0.889892578125,3548.8846898809084,3735.0000000000005,186.1153101190921,186.11531011909256
0.9118652343750001,3548.900340039226,3735.0000000000005,186.09965996077426,186.09965996077472
0.933837890625,3548.932485479658,3735.0000000000005,186.06751452034223,186.06751452034268
0.9558105468749999,3548.9489807541167,3735.0,186.05101924588325,186.05101924588416
0.9777832031249999,3548.965757726189,3734.9999999999995,186.03424227381038,186.03424227381174
0.999755859375,3549.0001567471286,3735.0000000000005,185.99984325287187,185.99984325287232
1.021728515625,3549.017778787804,3735.0,185.98222121219578,185.9822212121967
1.043701171875,3549.0356825097115,3735.0,185.96431749028852,185.96431749028943
1.065673828125,3549.072334980103,3735.0000000000005,185.92766501989763,185.9276650198981
1.0876464843749998,3549.09108371986,3735.0,185.90891628014015,185.90891628014106
1.109619140625,3549.1294261861776,3735.0,185.87057381382238,185.87057381382328
1.1315917968750002,3549.1490199036093,3734.9999999999995,185.85098009639023,185.8509800963916
1.153564453125,3549.1688952710265,3735.0,185.83110472897351,185.83110472897442
1.175537109375,3549.2094909368197,3735.0,185.79050906318025,185.79050906318116
1.197509765625,3549.230211225533,3735.0000000000005,185.76978877446754,185.769788774468
1.219482421875,3549.251213144902,3735.0,185.74878685509793,185.74878685509884
1.241455078125,3549.2940618555444,3734.9999999999995,185.7059381444551,185.70593814445647
1.263427734375,3549.3159086366186,3735.0,185.6840913633814,185.68409136338232
1.285400390625,3549.338037027949,3735.0,185.6619629720508,185.6619629720517
1.307373046875,3549.383138620247,3735.0,185.61686137975312,185.61686137975403
1.3293457031249998,3549.406111810479,3735.0000000000005,185.5938881895213,185.59388818952175
1.351318359375,3549.429366589499,3735.0000000000005,185.5706334105016,185.57063341050207
1.373291015625,3549.4767208916946,3735.0000000000005,185.52327910830581,185.52327910830627
1.395263671875,3549.500820403601,3734.9999999999995,185.49917959639833,185.4991795963997
1.417236328125,3549.5498641203567,3735.0000000000005,185.45013587964377,185.45013587964422
1.4392089843749998,3549.5748083135336,3735.0,185.4251916864664,185.42519168646731
1.461181640625,3549.600034055352,3734.9999999999995,185.39996594464765,185.399965944649
1.4831542968750002,3549.6513301608343,3735.0000000000005,185.34866983916618,185.34866983916663
1.505126953125,3549.6774005122934,3734.9999999999995,185.32259948770616,185.32259948770752
1.527099609375,3549.703752387982,3735.0000000000005,185.2962476120183,185.29624761201876
1.549072265625,3549.7573006869043,3735.0000000000005,185.24269931309618,185.24269931309664
1.571044921875,3549.784497097398,3735.0,185.2155029026021,185.21550290260302
1.593017578125,3549.8119750066408,3735.0,185.18802499335925,185.18802499336016
1.614990234375,3549.867775295163,3735.0,185.13222470483697,185.13222470483788
1.636962890625,3549.8960976611684,3735.0,185.10390233883163,185.10390233883254
1.658935546875,3549.9535868029807,3735.0000000000005,185.04641319701977,185.04641319702023
1.6809082031249998,3549.982753565113,3735.0000000000005,185.0172464348875,185.01724643488797
1.702880859375,3550.05162644617,3735.0000000000005,184.9483735538306,184.94837355383106
1.724853515625,3652.1240072832725,3735.0000000000005,82.87599271672798,82.87599271672843
1.746826171875,3652.0418480055578,3734.9999999999995,82.95815199444178,82.95815199444314
1.768798828125,3652.0011784102808,3735.0000000000005,82.99882158971968,82.99882158972014
1.7907714843749998,3651.920659352551,3735.0000000000005,83.0793406474495,83.07934064744995
1.8127441406249998,3651.8808099081816,3734.9999999999995,83.11919009181793,83.11919009181929
1.8347167968750002,3651.8412338654293,3735.0000000000005,83.15876613457112,83.15876613457158
1.856689453125,3651.7629020202708,3735.0000000000005,83.2370979797297,83.23709797973015
1.878662109375,3651.724146235458,3735.0000000000005,83.27585376454226,83.27585376454272
1.900634765625,3651.6474549848976,3735.0,83.35254501510235,83.35254501510326
1.9226074218749998,3651.6095195363773,3735.0,83.39048046362268,83.39048046362359
1.9445800781250002,3651.571857550415,3735.0,83.42814244958481,83.42814244958572
1.966552734375,3651.4973539999464,3734.9999999999995,83.50264600005312,83.50264600005448
1.988525390625,3651.4605124521804,3735.0,83.53948754781959,83.5394875478205
2.010498046875,3651.387649852975,3735.0,83.61235014702515,83.61235014702606
2.032470703125,3651.351628817909,3735.0000000000005,83.64837118209152,83.64837118209198
2.054443359375,3651.3158813033474,3734.9999999999995,83.68411869665215,83.68411869665351
2.076416015625,3651.245206867811,3735.0,83.7547931321892,83.75479313219012
2.098388671875,3651.210279962719,3735.0,83.78972003728086,83.78972003728177
2.120361328125,3651.1412468171416,3735.0,83.85875318285844,83.85875318285935
2.142333984375,3651.1071405921716,3735.0000000000005,83.89285940782884,83.89285940782929
2.164306640625,3651.0733079426577,3735.0,83.92669205734228,83.92669205734319
2.186279296875,3651.006463400354,3735.0000000000005,83.99353659964663,83.99353659964709
2.208251953125,3650.9734515225923,3735.0,84.02654847740769,84.0265484774086
2.230224609375,3650.908248590956,3735.0,84.09175140904381,84.09175140904472
2.252197265625,3650.8760575517413,3735.0000000000005,84.12394244825919,84.12394244825964
2.274169921875,3650.8441401399327,3735.0000000000005,84.15585986006772,84.15585986006818
2.296142578125,3650.781126227181,3735.0,84.21887377281882,84.21887377281973
2.318115234375,3650.750029740407,3735.0,84.24997025959283,84.24997025959374
2.340087890625,3650.6886577410264,3735.0000000000005,84.31134225897404,84.31134225897449
2.362060546875,3650.658382242221,3735.0,84.3416177577792,84.34161775778011
2.384033203125,3650.628380419771,3735.0000000000005,84.37161958022944,84.37161958022989
2.406005859375,3650.569197830867,3735.0000000000005,84.43080216913359,84.43080216913404
2.427978515625,3650.5400170777234,3735.0,84.4599829222766,84.4599829222775
2.449951171875,3650.4824766868715,3735.0000000000005,84.517523313129,84.51752331312946
2.471923828125,3650.4541170621064,3735.0,84.54588293789357,84.54588293789448
2.493896484375,3650.4260311596404,3735.0,84.57396884035961,84.57396884036052
2.515869140625,3650.3706805468178,3735.0,84.62931945318223,84.62931945318314
2.537841796875,3650.343415848914,3735.0,84.65658415108601,84.65658415108692
2.559814453125,3650.2897077007883,3735.0,84.71029229921169,84.7102922992126
2.581787109375,3650.2632642626504,3735.0000000000005,84.73673573735005,84.7367357373505
2.603759765625,3650.2370945897487,3735.0,84.76290541025128,84.76290541025219
2.625732421875,3650.1855765631462,3735.0000000000005,84.81442343685421,84.81442343685467
2.647705078125,3650.1602282210374,3734.9999999999995,84.83977177896213,84.8397717789635
2.669677734375,3650.110352907723,3735.0000000000005,84.8896470922773,84.88964709227776
2.691650390625,3650.0858259477413,3735.0000000000005,84.91417405225911,84.91417405225957
2.713623046875,3650.061572792923,3735.0,84.93842720707698,84.9384272070779
2.735595703125,3650.0138879205465,3735.0000000000005,84.98611207945396,84.98611207945441
2.7575683593749996,3649.9904562137203,3735.0,85.00954378627966,85.00954378628057
2.779541015625,3649.944414285158,3735.0000000000005,85.05558571484244,85.05558571484289
2.801513671875,3649.9218040737856,3735.0000000000005,85.0781959262149,85.07819592621536
2.823486328125,3649.899467704491,3735.0,85.10053229550886,85.10053229550977
2.845458984375,3649.8556165121854,3735.0,85.1443834878146,85.1443834878155
2.867431640625,3649.8341016990444,3735.0000000000005,85.16589830095609,85.16589830095654
2.889404296875,3649.7918936630012,3735.0,85.20810633699875,85.20810633699966
2.911376953125,3649.7712004496,3735.0000000000005,85.22879955040025,85.22879955040071
2.933349609375,3649.7507811121786,3735.0,85.24921888782137,85.24921888782228
2.955322265625,3649.710764083597,3735.0000000000005,85.28923591640341,85.28923591640387
2.977294921875,3649.6911664014465,3734.9999999999995,85.30883359855306,85.30883359855443
2.999267578125,3649.6527927234856,3734.9999999999995,85.34720727651393,85.34720727651529
3.021240234375,3649.634016736315,3735.0000000000005,85.3659832636854,85.36598326368585
3.043212890625,3649.615514656008,3735.0000000000005,85.38448534399231,85.38448534399276
3.065185546875,3649.5793322325862,3735.0000000000005,85.42066776741422,85.42066776741467
3.087158203125,3649.561651897619,3735.0,85.43834810238104,85.43834810238195
3.109130859375,3649.527113001075,3735.0,85.47288699892488,85.47288699892579
3.131103515625,3649.510254447276,3735.0000000000005,85.48974555272434,85.4897455527248
3.153076171875,3649.493669828208,3735.0,85.50633017179189,85.5063301717928
3.175048828125,3649.461322409141,3735.0,85.53867759085915,85.53867759086006
3.197021484375,3649.445559616426,3735.0000000000005,85.55444038357427,85.55444038357473
3.218994140625,3649.414855882383,3734.9999999999995,85.58514411761644,85.5851441176178
3.240966796875,3649.399914947969,3735.0,85.60008505203086,85.60008505203177
3.262939453125,3649.385247973134,3735.0000000000005,85.61475202686643,85.61475202686688
3.284912109375,3649.3567359153512,3734.9999999999995,85.64326408464831,85.64326408464967
3.306884765625,3649.3428908388246,3735.0,85.65710916117541,85.65710916117632
3.328857421875,3649.316022606093,3735.0,85.68397739390684,85.68397739390775
3.350830078125,3649.3029994559392,3735.0000000000005,85.69700054406121,85.69700054406167
3.372802734375,3649.2902502871916,3735.0,85.70974971280839,85.7097497128093
3.394775390625,3649.2655739053394,3735.0000000000005,85.7344260946611,85.73442609466156
3.416748046875,3649.253646697793,3734.9999999999995,85.74635330220644,85.74635330220781
3.438720703125,3649.2306142628913,3735.0000000000005,85.76938573710913,85.76938573710959
3.4606933593749996,3649.2195090407254,3735.0000000000005,85.78049095927508,85.78049095927554
3.482666015625,3649.2086778187704,3735.0000000000005,85.79132218123004,85.7913221812305
3.504638671875,3649.1878373851946,3735.0,85.8121626148054,85.81216261480631
3.526611328125,3649.177828178267,3735.0000000000005,85.82217182173326,85.82217182173372
3.548583984375,3649.158631795409,3735.0000000000005,85.84136820459162,85.84136820459207
3.570556640625,3649.1494446238016,3734.9999999999995,85.85055537619792,85.85055537619928
3.592529296874999,3649.140531468189,3734.9999999999995,85.85946853181076,85.85946853181213
3.614501953125,3649.1235272129175,3735.0000000000005,85.876472787083,85.87647278708346
3.636474609375,3649.1154361170898,3734.9999999999995,85.88456388290979,85.88456388291115
3.658447265625,3649.100075998163,3735.0000000000005,85.89992400183746,85.89992400183792
3.6804199218750004,3649.0928069785245,3735.0,85.90719302147545,85.90719302147636
3.7023925781249996,3629.079526421621,3735.0,105.92047357837919,105.9204735783801
3.7243652343750004,3629.0730439842905,3735.0,105.9269560157095,105.9269560157104
3.7463378906249996,3629.066837090316,3735.0000000000005,105.9331629096846,105.93316290968505
3.7683105468750004,3629.055249938028,3735.0000000000005,105.94475006197263,105.94475006197308
3.7902832031249996,3629.0498696823533,3735.0000000000005,105.95013031764711,105.95013031764756
3.812255859375,3629.0399358180707,3735.0000000000005,105.96006418192974,105.96006418193019
3.834228515624999,3629.035382211726,3735.0,105.96461778827415,105.96461778827506
3.856201171875,3629.031104157315,3735.0,105.96889584268501,105.96889584268592
3.878173828125,3629.0233747081343,3735.0,105.97662529186573,105.97662529186664
3.900146484375,3629.0199233151243,3735.0000000000005,105.98007668487617,105.98007668487662
3.9221191406250004,3629.013847196195,3735.0,105.986152803805,105.98615280380591
3.9440917968749996,3629.011222471661,3735.0,105.98877752833914,105.98877752834005
3.9660644531250004,3629.0088733045645,3735.0000000000005,105.99112669543592,105.99112669543638
3.9880371093749996,3629.005001644764,3735.0,105.99499835523602,105.99499835523693
4.010009765625,3629.003479152942,3735.0000000000005,105.99652084705849,105.99652084705895
4.031982421874999,3629.0022322203217,3735.0,105.99776777967827,105.99776777967918
4.053955078125,3629.0005650337607,3735.0000000000005,105.99943496623973,105.99943496624019
4.075927734374999,3629.0001447802,3735.0,105.99985521979988,105.99985521980079
4.097900390625,3629.0000000866007,3735.0,105.99999991339928,105.99999991340019
4.119873046875001,3629.000537379356,3735.0000000000005,105.99946262064441,105.99946262064486
4.141845703125,3629.001219365588,3735.0,105.99878063441201,105.99878063441292
4.163818359375001,3629.0021769115374,3735.0000000000005,105.99782308846306,105.99782308846352
4.185791015625,3629.00491868165,3734.9999999999995,105.99508131834955,105.99508131835091
4.207763671875,3629.0067029051897,3735.0000000000005,105.99329709481071,105.99329709481117
4.229736328124999,3629.011098027202,3735.0000000000005,105.98890197279843,105.98890197279889
4.251708984375,3629.013708924674,3735.0000000000005,105.98629107532633,105.98629107532679
4.273681640624999,3629.016595379018,3735.0000000000005,105.98340462098258,105.98340462098304
4.295654296875,3629.023194955628,3735.0,105.97680504437221,105.97680504437312
4.317626953124999,3629.0269080763906,3735.0000000000005,105.9730919236099,105.97309192361035
4.339599609375,3629.035160978602,3735.0000000000005,105.96483902139835,105.9648390213988
4.361572265625001,3629.039700758172,3735.0000000000005,105.96029924182858,105.96029924182903
4.383544921875,3629.044516088692,3735.0,105.95548391130797,105.95548391130887
4.405517578125001,3629.054973398136,3735.0000000000005,105.94502660186436,105.94502660186481
4.427490234375,3629.060615374677,3735.0000000000005,105.93938462532333,105.93938462532378
4.449462890625,3629.0727259649716,3735.0,105.9272740350284,105.92727403502931
4.471435546874999,3629.0791945759674,3735.0000000000005,105.920805424033,105.92080542403346
4.493408203125,3629.0859387289174,3735.0,105.91406127108257,105.91406127108348
4.515380859374999,3649.099704719033,3735.0,85.90029528096693,85.90029528096784
4.537353515625,3649.107234015541,3735.0,85.89276598445895,85.89276598445986
4.559326171875,3649.12311468331,3735.0,85.87688531668982,85.87688531669073
4.581298828125,3649.1314660509943,3735.0000000000005,85.86853394900618,85.86853394900663
4.603271484375001,3649.1400914387236,3735.0000000000005,85.85990856127682,85.85990856127728
4.625244140625,3649.1581642664814,3735.0000000000005,85.84183573351902,85.84183573351947
4.647216796875001,3649.167611702439,3734.9999999999995,85.83238829756056,85.83238829756192
4.669189453125,3649.1873286078717,3735.0,85.81267139212832,85.81267139212923
4.691162109375,3649.197598072905,3735.0,85.80240192709516,85.80240192709607
4.713134765624999,3649.2081415430857,3735.0,85.79185845691427,85.79185845691518
4.735107421875,3649.2300504893283,3735.0,85.76994951067172,85.76994951067263
4.757080078124999,3649.2414159604546,3735.0000000000005,85.7585840395459,85.75858403954635
4.779052734375,3649.264968885917,3735.0,85.73503111408309,85.735031114084
4.801025390625,3649.277156334948,3735.0,85.7228436650521,85.722843665053
4.822998046875,3649.2896177712064,3735.0000000000005,85.71038222879406,85.71038222879451
4.844970703125001,3649.315362594115,3735.0000000000005,85.6846374058855,85.68463740588595
